--------- beginning of system
10-30 23:01:45.893  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:02:57.925  9292 22189 D CloudWatch api =>: -> reporting-endpoints: heroku-nel=https://nel.heroku.com/reports?ts=1698717777&sid=929419e7-33ea-4e2f-85f0-7d8b7cd5cbd6&s=hnXGxpAthuzWVVQZoMohbGPYS%2BxATTbSCfg4bmuYi3U%3D
10-30 23:02:57.925  9292 22189 D CloudWatch api =>: -> server: gunicorn
10-30 23:02:57.925  9292 22189 D CloudWatch api =>: -> via: 1.1 vegur
10-30 23:02:57.925  9292 22189 D CloudWatch api =>: -> x-android-received-millis: 1698717777923
10-30 23:02:57.925  9292 22189 D CloudWatch api =>: -> x-android-response-source: NETWORK 200
10-30 23:02:57.925  9292 22189 D CloudWatch api =>: -> x-android-selected-protocol: http/1.1
10-30 23:02:57.925  9292 22189 D CloudWatch api =>: -> x-android-sent-millis: 1698717777747
10-30 23:02:57.926  9292 22278 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:02:57.926  9292 22278 D CloudWatch api =>: BODY START
10-30 23:02:57.927  9292 22280 D CloudWatch api =>: {"result":"ok"}
10-30 23:02:57.927  9292 22280 D CloudWatch api =>: BODY END
10-30 23:02:57.939  3173 19861 W Role    : Cannot get ApplicationInfo for default holder: com.google.android.apps.photos
10-30 23:02:57.940  3173 19861 W Role    : Cannot get ApplicationInfo for default holder: com.google.android.odad
10-30 23:02:57.964 16725 20300 I Fitness : (REDACTED) OnPackageChangedOperation got intent: %s
10-30 23:02:57.965  1444  3215 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-30 23:02:57.965  1444  3215 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x5000010 (has extras) } from null (pid=1444, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-30 23:02:57.966  9292 22159 I WM-WorkerWrapper: Worker result FAILURE for Work [ id=1c08ad4b-541c-432e-8434-3b2059430c4f, tags={ magic.solutions.foregroundmenu.notification.constraints.ConstraintCheckWorker } ]
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: RESPONSE: 200 OK
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: METHOD: HttpMethod(value=POST)
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: FROM: https://tool-syslog.herokuapp.com/from_app/inapp-app1/magicpush
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: COMMON HEADERS
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> connection: keep-alive
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> content-length: 16
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> content-type: application/json
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> date: Tue, 31 Oct 2023 02:02:57 GMT
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> server: gunicorn
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> via: 1.1 vegur
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> x-android-received-millis: 1698717777969
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> x-android-response-source: NETWORK 200
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> x-android-selected-protocol: http/1.1
10-30 23:02:57.971  9292 22189 D CloudWatch api =>: -> x-android-sent-millis: 1698717777799
10-30 23:02:57.973  9292 22159 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=fbcaf9ae-de1d-42bb-ab33-7295217c2514, tags={ magic.solutions.foregroundmenu.analytics.impl.amazon_cloudwatch.CloudWatchSenderWorker } ]
10-30 23:02:57.973  9292 22278 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:02:57.973  9292 22278 D CloudWatch api =>: BODY START
10-30 23:02:57.973  9292 22279 D CloudWatch api =>: {"result":"ok"}
10-30 23:02:57.974  9292 22279 D CloudWatch api =>: BODY END
10-30 23:02:57.974  9292 23041 D TrafficStats: tagSocket(190) with statsTag=0x2710, statsUid=-1
10-30 23:02:57.979  1444  5540 W JobScheduler: Job didn't exist in JobStore: 49d81a5 #u0a194/760 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
10-30 23:02:57.983  9292 22159 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=25e61e13-7436-4732-b682-3c1a97c5f8c6, tags={ magic.solutions.foregroundmenu.analytics.impl.amazon_cloudwatch.CloudWatchSenderWorker } ]
10-30 23:02:57.984 16725 17198 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:02:57.985  1444  3215 W JobScheduler: Job didn't exist in JobStore: 5d5d6e #u0a194/755 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
10-30 23:02:57.989 16725 20300 I Fitness : (REDACTED) FitCleanupIntentOperation received Intent %s
10-30 23:02:57.992  1444  3215 W JobScheduler: Job didn't exist in JobStore: 28c776d #u0a194/757 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
10-30 23:02:57.993 16912 17090 I Finsky  : [710] jhi.accept(156): AIM: AppInfoManager-Perf > getApps > data collection finished
10-30 23:02:57.994 16912 17090 I Finsky  : [710] jnz.run(464): AIM: AppInfoManager-Perf > maybeDestroyAppInfoManager is called. actives = 1
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: REQUEST: https://tool-syslog.herokuapp.com/from_app/inapp-app1/magicpush
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: METHOD: HttpMethod(value=POST)
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: COMMON HEADERS
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: -> Accept: application/json
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: -> Accept-Charset: UTF-8
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: -> Authorization: diSlf84Dkfl3S9_skR30cSsd
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: CONTENT HEADERS
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: -> Content-Length: 782
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: -> Content-Type: application/json
10-30 23:02:57.995  9292 22188 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:02:57.996  9292 22188 D CloudWatch api =>: BODY START
10-30 23:02:57.996  9292 22188 D CloudWatch api =>: {"label":"pushTriggerShowDecline","androidId":"6d67e742-33a8-4021-89bf-d8a6f7b7c5e9","appVersion":"274","osName":"13","apiVersion":33.0,"locale":"en","trigger":{"android12ButtonText":"Is it safe?","behavior":{"minIntervalHours":0.0},"body":"App may be unsafe. Tap to scan","buttonPrimaryText":"Scan","buttonSecondaryText":"Cancel","buttonText":"OK","collapseId":"THREATS_46","display":"bigFromTop","icon":"https://mobileappassets2.com/icons/176.png","pushFlow":"THREATS","styleTag":{"backgroundColor":"#ffd3d3","buttonColor":"#0000FF","buttonTextColor":"#FFFFFF","messageColor":"#000000","titleColor":"#000000"},"stylize":true,"templateId":"46","title":"Installed Installer"},"templateId":"46","pushFlow":"THREATS","declineReason":"disabledForOrganic","pushType":"AN_package_added"}
10-30 23:02:57.996  9292 22188 D CloudWatch api =>: BODY END
10-30 23:02:58.015  1444  1833 E PackageManager: ERROR: could not load root hash from incremental install
10-30 23:02:58.019 16725 17198 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:02:58.021  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #15
10-30 23:02:58.021  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #16
10-30 23:02:58.021  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #19
10-30 23:02:58.021  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #20
10-30 23:02:58.021  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #22
10-30 23:02:58.021  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #29
10-30 23:02:58.024 16912 16912 I Finsky  : [2] ahjm.c(71): VerifyApps: Install-time verification requested for package com.huzhu.com, id = 134
10-30 23:02:58.029 18800 21909 I Icing   : Indexing done com.google.android.gms-apps
10-30 23:02:58.039 16912 19843 I Finsky  : [800] VerifyAppsInstallTask.akC(63): VerifyApps: Anti-malware verification task started for package=com.huzhu.com
10-30 23:02:58.044 16912 19843 I Finsky  : [800] VerifyAppsInstallTask.akC(275): VerifyApps: Skipping verification. Disabled by user setting
10-30 23:02:58.044 16912 19843 I Finsky  : [800] VerifyAppsInstallTask.akC(748): VerifyApps: Skipping anti malware verification (preconditions not met). package=com.huzhu.com
10-30 23:02:58.046 16912 19843 E Finsky  : [800] VerifyPerSourceInstallationConsentInstallTask.d(20): Package name null is not an installed package
10-30 23:02:58.046 16912 19843 I Finsky  : [800] VerifyPerSourceInstallationConsentInstallTask.akC(231): PSIC verification started with installer uid: 2000 package name: null, originating uid: -1
10-30 23:02:58.048 16912 19843 I Finsky  : [800] VerifyInstallTask.i(29): VerifyApps: Returning package verification result id=134, result=ALLOW
10-30 23:02:58.054 16912 16912 I Finsky  : [2] VerifyInstallTask.akB(58): VerifyApps: Verification complete: id=134, package_name=com.huzhu.com
10-30 23:02:58.056  1444  1833 I PackageManager: Integrity check passed for file:///data/app/vmdl927865552.tmp
10-30 23:02:58.064  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #15
10-30 23:02:58.064  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #16
10-30 23:02:58.064  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #19
10-30 23:02:58.064  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #20
10-30 23:02:58.064  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #22
10-30 23:02:58.064  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.huzhu.com at: Binary XML file line #29
10-30 23:02:58.093 17544 17742 I A       : (REDACTED) Writing data of size=%d bytes with N=%d keys to Geller corpus %s at ts=%d
10-30 23:02:58.096 17544 17748 I DeviceAppInfoWork: refreshDeviceAppInfoForAccount done.
10-30 23:02:58.109 17544 18136 W DeviceAppInfoWork: missing version info.
10-30 23:02:58.112 17544 18096 W SearchServiceCore: Abort, client detached.
10-30 23:02:58.112 17544 18096 W SearchServiceCore: Abort, client detached.
10-30 23:02:58.152  1444  2992 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:02:58.158  1444  1673 V StorageManagerService: Package null has legacy storage
10-30 23:02:58.159  4491  4523 I MediaProvider: Invalidating LocalCallingIdentity cache for package com.huzhu.com. Reason: op android:read_external_storage
10-30 23:02:58.159 22909 23047 W DynamiteModule: Local module descriptor class for com.google.android.gms.providerinstaller.dynamite not found.
10-30 23:02:58.165 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:02:58.165  1444  1833 W ziparchive: Unable to open '/data/app/~~UkwFqGkG--5Rj_aaHbLRYQ==/com.huzhu.com-CiJ0qB5N1sjaUM0VnGoryg==/base.dm': No such file or directory
10-30 23:02:58.165  1444  1833 I PackageDexOptimizer: Running dexopt (dexoptNeeded=1) on: /data/app/~~UkwFqGkG--5Rj_aaHbLRYQ==/com.huzhu.com-CiJ0qB5N1sjaUM0VnGoryg==/base.apk pkg=com.huzhu.com isa=arm dexoptFlags=boot_complete,profile_guided,public,enable_hidden_api_checks targetFilter=speed-profile oatDir=/data/app/~~UkwFqGkG--5Rj_aaHbLRYQ==/com.huzhu.com-CiJ0qB5N1sjaUM0VnGoryg==/oat classLoaderContext=PCL[]{PCL[/system/framework/android.test.base.jar]#PCL[/system/framework/org.apache.http.legacy.jar]}
10-30 23:02:58.166 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:02:58.169 16725 16750 W ProviderHelper: Unknown dynamite feature providerinstaller.dynamite
10-30 23:02:58.171  1083  2078 V installd: DexInv: --- BEGIN '/data/app/~~UkwFqGkG--5Rj_aaHbLRYQ==/com.huzhu.com-CiJ0qB5N1sjaUM0VnGoryg==/base.apk' ---
10-30 23:02:58.171  1083  2078 V installd: Running /apex/com.android.art/bin/dex2oat64 in=base.apk out=/data/app/~~UkwFqGkG--5Rj_aaHbLRYQ==/com.huzhu.com-CiJ0qB5N1sjaUM0VnGoryg==/oat/arm/base.odex
10-30 23:02:58.174 22909 23047 W ProviderInstaller: Failed to load providerinstaller module: No acceptable module com.google.android.gms.providerinstaller.dynamite found. Local version is 0 and remote version is 0.
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: RESPONSE: 200 OK
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: METHOD: HttpMethod(value=POST)
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: FROM: https://tool-syslog.herokuapp.com/from_app/inapp-app1/magicpush
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: COMMON HEADERS
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> connection: keep-alive
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> content-length: 16
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> content-type: application/json
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> date: Tue, 31 Oct 2023 02:02:58 GMT
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> nel: {"report_to":"heroku-nel","max_age":3600,"success_fraction":0.005,"failure_fraction":0.05,"response_headers":["Via"]}
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> report-to: {"group":"heroku-nel","max_age":3600,"endpoints":[{"url":"https://nel.heroku.com/reports?ts=1698717778&sid=929419e7-33ea-4e2f-85f0-7d8b7cd5cbd6&s=zcjB3fxvZfNns2SVi0N8HVGobozgrQvavF4dpLa0i3w%3D"}]}
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> reporting-endpoints: heroku-nel=https://nel.heroku.com/reports?ts=1698717778&sid=929419e7-33ea-4e2f-85f0-7d8b7cd5cbd6&s=zcjB3fxvZfNns2SVi0N8HVGobozgrQvavF4dpLa0i3w%3D
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> server: gunicorn
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> via: 1.1 vegur
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> x-android-received-millis: 1698717778174
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> x-android-response-source: NETWORK 200
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> x-android-selected-protocol: http/1.1
10-30 23:02:58.175  9292 22188 D CloudWatch api =>: -> x-android-sent-millis: 1698717777999
10-30 23:02:58.176  9292 22278 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:02:58.176  9292 22278 D CloudWatch api =>: BODY START
10-30 23:02:58.177  9292 22279 D CloudWatch api =>: {"result":"ok"}
10-30 23:02:58.177  9292 22279 D CloudWatch api =>: BODY END
10-30 23:02:58.178  9292 22229 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=4d4513bf-87bd-449c-9a0e-4b46e572e353, tags={ magic.solutions.foregroundmenu.analytics.impl.amazon_cloudwatch.CloudWatchSenderWorker } ]
10-30 23:02:58.179 23049 23049 W libprocessgroup: Failed to open /dev/blkio/background/tasks: No such file or directory
10-30 23:02:58.179 23049 23049 V libprocessgroup: Applying profile action SetCgroup failed
10-30 23:02:58.198  1444  5546 W JobScheduler: Job didn't exist in JobStore: c61fe1 #u0a194/761 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
10-30 23:02:58.212 23049 23049 I dex2oat64: /apex/com.android.art/bin/dex2oat64 --input-vdex-fd=-1 --output-vdex-fd=10 --classpath-dir=/data/app/~~UkwFqGkG--5Rj_aaHbLRYQ==/com.huzhu.com-CiJ0qB5N1sjaUM0VnGoryg== --class-loader-context=PCL[]{PCL[/system/framework/android.test.base.jar]#PCL[/system/framework/org.apache.http.legacy.jar]} --compact-dex-level=none --compiler-filter=speed-profile --compilation-reason=install --max-image-block-size=524288 --resolve-startup-const-strings=true --generate-mini-debug-info
10-30 23:02:58.216 18800 21909 I Icing   : Indexing com.google.android.gms-apps from com.google.android.gms
10-30 23:02:58.225 22909 23047 V NativeCrypto: Registering com/google/android/gms/org/conscrypt/NativeCrypto's 302 native methods...
10-30 23:02:58.248 18800 21909 I Icing   : Indexing done com.google.android.gms-apps
10-30 23:02:58.249 18800 21909 I Icing   : Indexing com.google.android.gms-apps from com.google.android.gms
10-30 23:02:58.251 18800 21909 I Icing   : Indexing done com.google.android.gms-apps
10-30 23:02:58.253  9292 23048 D CompatibilityChangeReporter: Compat change id reported: 186082280; UID 10194; state: ENABLED
10-30 23:02:58.254  9292 23048 W libc    : Access denied finding property "ro.serialno"
10-30 23:02:58.255 22909 23047 I ProviderInstaller: Installed default security provider GmsCore_OpenSSL
10-30 23:02:58.265 22909 23047 W ziparchive: Unable to open '/data/user_de/0/com.google.android.gms/app_chimera/m/00000014/DynamiteLoader.dm': No such file or directory
10-30 23:02:58.265 22909 23047 W ziparchive: Unable to open '/data/user_de/0/com.google.android.gms/app_chimera/m/00000014/DynamiteLoader.dm': No such file or directory
10-30 23:02:58.287 23049 23049 W dex2oat64: ART APEX data files are untrusted.
10-30 23:02:58.307 22909 23047 W System  : ClassLoader referenced unknown path: 
10-30 23:02:58.308 18800 18813 I gle.android.gms: Background young concurrent copying GC freed 722460(38MB) AllocSpace objects, 235(14MB) LOS objects, 71% free, 20MB/73MB, paused 142us,67us total 121.967ms
10-30 23:02:58.323 18800 18815 W System  : A resource failed to call close. 
10-30 23:02:58.326 22909 23047 W ziparchive: Unable to open '/data/user_de/0/com.google.android.gms/app_chimera/m/00000013/CronetDynamite.dm': No such file or directory
10-30 23:02:58.326 22909 23047 W ziparchive: Unable to open '/data/user_de/0/com.google.android.gms/app_chimera/m/00000013/CronetDynamite.dm': No such file or directory
